sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:constant:adjective:1,constant,adjective,不断的,adj 不断的,/'kɑnstənt/,/'kɒnstənt/,There was a constant stream of visitors to the house.,参观这幢房子的游客川流不息。
en:construction:noun:1,construction,noun,建筑,n 建筑,/kən'strʌkʃən/,/kən'strʌkʃn/,a road construction project,道路修建计划
en:consultancy:noun:1,consultancy,noun,咨询,n 咨询,/kən'sʌltənsi/,/kən'sʌltənsɪ/,a management consultancy,管理咨询公司
en:consumption:noun:1,consumption,noun,"消费, 消耗","n 消费, 消耗",/kən'sʌmpʃən/,/kənˈsʌmpʃn/,Vigorous exercise increases oxygen consumption.,剧烈运动增加氧的消耗。
en:contamination:noun:1,contamination,noun,污染,n 污染,"/kən,tæmi'neiʃən/",/kənˌtæmɪ'neɪʃən/,"However, contamination can occur at any point along the food chain, from field to table.",然而，污染沿着食物链可能在任何的点上发生，从田地到餐桌。
en:content:adjective:1,content,adjective,满意的,adj 满意的,/'kɑntɛnt/,/'kɒntent/,"Andy was a good husband, and Nicky was clearly very content.",安迪是个好丈夫，尼基显然非常满足。
en:contention:noun:1,contention,noun,争论,n 争论,/kən'tɛnʃən/,/kənˈtenʃn/,His case has become a source of contention between civil liberties activists and the government.,他的案子已变成了公民自由活动家们和政府之间的争论缘由。
en:contrary:adjective:1,contrary,adjective,相反的,adj 相反的,/'kɑntrɛri/,/'kɒntrərɪ/,Two contrary views emerged.,出现了两种相反的观点。
en:contribute:verb:1,contribute,verb,有助于,v 有助于,/kən'trɪbjut/,/kən'trɪbju:t/,"The U.S. is contributing $4 billion in loans, credits, and grants.",美国以信贷和赠与的方式捐助了40亿美元。
en:contribution:noun:1,contribution,noun,贡献,n 贡献,"/,kɑntrɪ'bjuʃən/",/ˌkɒntrɪˈbju:ʃn/,All the money has been raised by voluntary contribution.,所有这些钱都是靠自愿捐献筹集的。
en:controversy:noun:1,controversy,noun,争议,n 争议,/ˈkɑːntrəvɜːrsi/,/'kɒntrəvɜ:sɪ/,a political controversy,政治争议
en:conventional:adjective:1,conventional,adjective,传统的,adj 传统的,/kən'vɛnʃənl/,/kən'venʃənl/,Internet connections through conventional phone lines are fairly slow.,通过传统的电话线来连接因特网速度很慢。
en:convert:verb:1,convert,verb,转换，改变,v 转换，改变,/kən'vɝt/,/kən'vɜ:t/,a 19th-century converted barn,由19世纪谷仓改建的房子
en:convict:verb:1,convict,verb,证明……有罪,v 证明……有罪,/kən'vɪkt/,/kən'vɪkt/,a convicted murderer,已定罪的谋杀犯
en:convince:verb:1,convince,verb,使……相信,v 使……相信,/kən'vɪns/,/kən'vɪns/,"Although I soon convinced him of my innocence, I think he still has serious doubts about my sanity.",尽管我很快就使他相信我是清白的，但是他还是非常怀疑我精神是否正常。
en:coordination:noun:1,coordination,noun,协调,n 协调,"/ko,ɔrdɪ'neʃən/",/kəʊˌɔ:dnˈeɪʃən/,Too much alcohol affects your coordination.,喝酒太多会影响你动作的协调。
en:corruption:noun:1,corruption,noun,腐败,n 腐败,/kə'rʌpʃən/,/kəˈrʌpʃn/,officials charged with bribery and corruption,被指控受贿和贪污的官员
en:counsel:verb:1,counsel,verb,建议，忠告,v 建议，忠告,/'kaʊnsl/,/'kaʊnsl/,My advisers counselled me to do nothing.,我的顾问建议我不要做任何事情。
en:counselor:noun:1,counselor,noun,咨询顾问,n 咨询顾问,/'kaʊnslɚ/,/'kaʊnsələ/,guidance counselor,咨询顾问
en:countermeasure:noun:1,countermeasure,noun,对策,n 对策,/'kaʊntɚ'mɛʒɚ/,/ˈkaʊntəmeʒə(r)/,new countermeasures against terrorism,对抗恐怖主义的新措施
en:cover:verb:1,cover,verb,报道,v 报道,/'kʌvɚ/,/'kʌvə(r)/,I’d just returned from covering the Cambodian war.,我刚报道完柬埔寨战争回来。
en:coverage:noun:1,coverage,noun,报道,n 报道,/'kʌvərɪdʒ/,/ˈkʌvərɪdʒ/,live coverage of the match (= the match is broadcast at the same time that it is happening ),这场比赛的现场直播
en:criminal:adjective:1,criminal,adjective,犯罪的,adj 犯罪的；n 罪犯,/'krɪmɪnl/,/ˈkrɪmɪnl/,Experts cannot agree on the causes of criminal behaviour .,专家对犯罪行为的原因不能取得一致意见。
en:criteria:noun:1,criteria,noun,标准,n 标准,/kraɪ'tɪrɪə/,/kraɪ'tɪərɪə/,The most important criterion for entry is that applicants must design and make their own work.,参加的最重要标准就是申请人必须设计并制作自己的作品。
en:critical:adjective:1,critical,adjective,挑剔的，批评的；关键的,adj 挑剔的，批评的；关键的,/'krɪtɪkl/,/ˈkrɪtɪkl/,He made some highly critical remarks.,他发表了一些严厉的批判性言论。
en:criticism:noun:1,criticism,noun,批评,n 批评,/'krɪtə'sɪzəm/,/ˈkrɪtɪsɪzəm/,"Despite strong criticism , the new system is still in place.",尽管遭到了猛烈的批评，新制度依然原封不动。
en:crucial:adjective:1,crucial,adjective,关键的,adj 关键的,/'krʊʃəl/,/'kru:ʃl/,The conservation of tropical forests is of crucial importance .,保护热带雨林至关重要。
en:curb:verb:1,curb,verb,限制，控制,v 限制，控制,/kɝb/,/kɜ:b/,measures to curb the spread of the virus,控制病毒扩散的措施
en:currency:noun:1,currency,noun,货币,n 货币,/ˈkɜrənsi/,/'kʌrənsɪ/,The bank can supply you with foreign currency .,这家银行能为你提供外币。
en:dare:verb:1,dare,verb,勇敢，敢于做,v 勇敢，敢于做,/dɛr/,/deə(r)/,"He wanted to ask her, but he didn’t dare.",他想问她，但又不敢。
en:debris:noun:1,debris,noun,残骸，碎片,n 残骸，碎片,/də'bri/,/ˈdeɪˌbri:/,She was hit by flying debris from the blast.,她被爆炸产生的飞散碎片击中。
en:decent:adjective:1,decent,adjective,体面的,adj 体面的,/'disnt/,/ˈdi:snt/,He was the only thing there that seemed decent: and I thought he never looked better.,他是那里唯一的看上去很体面的人；我认为他从来没有这样好看过。
en:decisive:adjective:1,decisive,adjective,决定性的,adj 决定性的,/dɪ'saɪsɪv/,/dɪˈsaɪsɪv/,a decisive leader,果断的领袖
en:decline:verb:1,decline,verb,拒绝,v 拒绝,/dɪ'klaɪn/,/dɪ'klaɪn/,"Offered the position of chairman, Smith declined, preferring to keep his current job.",对担任主席的邀约，史密斯拒绝了，他宁愿留在现在的职位上。
en:deem:verb:1,deem,verb,认为,v 认为,/dim/,/di:m/,French and German were deemed essential.,法语和德语被认为是必需的。
en:defect:noun:1,defect,noun,缺点,n 缺点,/‘dɪfɛkt/,/'di:fekt/,All the cars are tested for defects before they leave the factory.,所有汽车在出厂前都经过品质检验。
en:defensive:adjective:1,defensive,adjective,防守的，防御的,adj 防守的，防御的,/dɪ'fɛnsɪv/,/dɪˈfensɪv/,The prince drew up his forces in a strong defensive position.,亲王将部队布成坚固的防御阵势。
en:deficient:adjective:1,deficient,adjective,不足的，缺乏的,adj 不足的，缺乏的,/dɪ'fɪʃnt/,/dɪˈfɪʃnt/,Women who are dieting can become iron deficient.,节食的女性有可能缺铁。
en:deficit:noun:1,deficit,noun,赤字,n 赤字,/'dɛfəsɪt/,/ˈdefɪsɪt/,the country’s widening budget deficit,这个国家日益严重的预算赤字
en:defy:verb:1,defy,verb,违背，违抗,v 违背，违抗,/'difaɪ/,/dɪ'faɪ/,people who openly defy the law,公然抗拒法律的人
en:deliberate:adjective:1,deliberate,adjective,故意的,adj 故意的,/dɪ'lɪbərət/,/dɪ'lɪbərət/,a deliberate attempt to humiliate her,对她的故意羞辱
en:delicate:adjective:1,delicate,adjective,精细的，细微的,adj 精细的，细微的,/ˈdɛlɪkɪt/,/'delɪkət/,There’s something I have to speak to you about – it’s a delicate matter .,我有件事要跟你讲——是一件需要谨慎处理的事。
en:deliver:verb:1,deliver,verb,发表，递送,v 发表，递送,/dɪ'lɪvɚ/,/dɪ'lɪvə(r)/,The morning mail has just been delivered.,早晨的邮件刚送到。
en:democracy:noun:1,democracy,noun,民主,n 民主,/dɪˈmɑkrəsi/,/dɪ'mɒkrəsɪ/,a return to democracy after 16 years of military rule,16年军人统治后民主制度的恢复
en:denationalize:verb:1,denationalize,verb,使非国有化,v 使非国有化,"/,di'næʃnəlaɪz/",/ˌdi:'næʃnəlaɪz/,The government started to denationalize financial institutions.,政府开始将金融机构私有化。
en:deny:verb:1,deny,verb,否认,v 否认,/dɪ'nai/,/dɪ'naɪ/,The government denied the existence of poverty among 16- and 17-year-olds.,政府否认十六七岁的青少年当中存在贫困问题。
en:deprive:verb:1,deprive,verb,剥夺,v 剥夺,/dɪ'praɪv/,/dɪ'praɪv/,They've been deprived of the fuel necessary to heat their homes.,他们无法得到住房取暖必需的燃料。
en:derail:verb:1,derail,verb,脱轨,v 脱轨,/dɪ'rel/,/dɪ'reɪl/,At least six people were killed and about twenty injured when a train was derailed in an isolated mountain region.,火车在一片偏僻的山区脱轨，导致至少六人死亡，约二十人受伤。
en:derive:verb:1,derive,verb,获得,v 获得,/dɪ'raɪv/,/dɪ'raɪv/,Mr. Ying is one of those happy people who derive pleasure from helping others.,英先生是那种助人为乐的快活人。
en:descendant:noun:1,descendant,noun,子孙后代,n 子孙后代,/dɪ'sɛndənt/,/dɪˈsendənt/,He was a direct descendant of Napoleon Bonaparte.,他是拿破仑·波拿巴的嫡系后裔。
en:descriptive:adjective:1,descriptive,adjective,描写的，描述的,adj 描写的，描述的,/dɪ'skrɪptɪv/,/dɪˈskrɪptɪv/,the descriptive passages in the novel,小说中的描写性段落
en:deserve:verb:1,deserve,verb,值得,v 值得,/dɪ'zɝv/,/dɪ'zɜ:v/,What have I done to deserve this?,我做了什么事，要得到这样的报应？
en:desperate:adjective:1,desperate,adjective,绝望的，不顾一切的,adj 绝望的，不顾一切的,/'dɛspərət/,/ˈdespərət/,I had no money left and was desperate.,我身无分文，已经走投无路了。
en:destination:noun:1,destination,noun,目的地,n 目的地,"/,dɛstɪ'neʃən/",/ˌdestɪˈneɪʃn/,Ellis Island has become one of America's most popular tourist destinations.,埃利斯岛已经成为美国最受欢迎的游览地之一。
en:destructive:adjective:1,destructive,adjective,破坏性的，毁灭性的,adj 破坏性的，毁灭性的,/dɪ'strʌktɪv/,/dɪ'strʌktɪv/,the destructive power of modern weapons,现代武器的破坏力
en:detached:adjective:1,detached,adjective,冷漠的，超然的,adj 冷漠的，超然的,/dɪ'tætʃt/,/dɪˈtætʃt/,Try to take a more detached view .,尽量采取更为客观的态度。
en:detect:verb:1,detect,verb,发现,v 发现,/dɪ'tɛkt/,/dɪ'tekt/,Many forms of cancer can be cured if detected early.,如果发现得早，许多种癌症都可以治愈。
en:detective:noun:1,detective,noun,侦探,n 侦探,/dɪ'tɛktɪv/,/dɪˈtektɪv/,She hired a detective to find out if her husband was having an affair.,她雇了一个私人侦探调查她丈夫是否有外遇。
en:diligence:noun:1,diligence,noun,勤奋,n 勤奋,/'dɪlɪdʒəns/,/ˈdɪlɪdʒəns/,Genius is nothing but labor and diligence.,天才无非是工作和勤奋。
en:dim:adjective:1,dim,adjective,暗淡的；愚蠢的,adj 暗淡的；愚蠢的,/dɪm/,/dɪm/,in the dim light of the early dawn,在微弱的晨曦里
en:diminish:verb:1,diminish,verb,减少,v 减少,/dɪ'mɪnɪʃ/,/dɪ'mɪnɪʃ/,The party’s share of the electorate has diminished steadily.,支持这个政党的选民比例持续下降。
en:disadvantage:noun:1,disadvantage,noun,缺点，不利条件,n 缺点，不利条件,"/,dɪsəd'væntɪdʒ/",/ˌdɪsəd'vɑ:ntɪdʒ/,Criminal behaviour can be linked to economic disadvantage.,犯罪行为可能会与经济困难有关。
en:disappear:verb:1,disappear,verb,消失,v 消失,/'dɪsə'pɪr/,/ˌdɪsə'pɪə(r)/,At this point the path seemed to disappear altogether (= disappear completely ) .,小路到这里好像完全消失了。
en:disarm:verb:1,disarm,verb,解除，消除,v 解除，消除,/dɪs'ɑrm/,/dɪs'ɑ:m/,Getting the rebels to disarm will not be easy.,要让叛乱分子解除武装并非易事。
en:discipline:noun:1,discipline,noun,学科,n 学科,/'dɪsəplɪn/,/'dɪsəplɪn/,We're looking for people from a wide range of disciplines.,我们正在寻找各类学科的人才。
en:disconnect:verb:1,disconnect,verb,断开,v 断开,"/,dɪskə'nɛkt/",/ˌdɪskə'nekt/,The family agreed to disconnect her life support system.,家人同意切断她的生命维持系统。
en:discourage:verb:1,discourage,verb,阻止；使气馁,v 阻止；使气馁,/dɪs'kɝɪdʒ/,/dɪs'kʌrɪdʒ/,Aspirin may discourage tumour growth in some types of cancer.,阿司匹林可能遏制某些恶性肿瘤的生长。
en:disengagement:noun:1,disengagement,noun,分离，疏离感,n 分离，疏离感,"/,dɪsɪn'gedʒmənt/",/ˌdɪsɪn'ɡeɪdʒmənt/,This policy of disengagement from the European war had its critics.,从欧战中逐渐撤军的政策遭到了批评。
en:dishonest:adjective:1,dishonest,adjective,不诚实的,adj 不诚实的,/dɪs'ɑnɪst/,/dɪsˈɒnɪst/,dishonest traders,奸商
en:dismiss:verb:1,dismiss,verb,忽视,v 忽视,/dɪs'mɪs/,/dɪs'mɪs/,dismiss from,解雇；开除
en:dispatch:verb:1,dispatch,verb,发送，派遣,v 发送，派遣,/dɪ'spætʃ/,/dɪˈspætʃ/,Goods are normally dispatched within 24 hours.,货物一般在24小时内派送。
en:disproportionately:adverb:1,disproportionately,adverb,比例不均地，不成比例地,adv 比例不均地，不成比例地,"/,disprə'pɔ:ʃənitli/",/ˌdɪsprə'pɔ:ʃənətlɪ/,Johnson’s aversion to this tax was part of his reluctance to ask for any sacrifices for the Vietnam War -- except from the disproportionately blue-collar army that was fighting it.,约翰逊对这项税的反感，部分是因为除了浴血奋战的不成比例的蓝领军人外，他犹豫要不要要求其他人为越战做出一点点牺牲。
en:disservice:noun:1,disservice,noun,帮倒忙，危害,n 帮倒忙，危害,/dɪs'sɝvɪs/,/dɪsˈsɜ:vɪs/,He said the protesters were doing a disservice to the nation.,他表示，抗议者们的行为正对国家造成危害。
en:distinctive:adjective:1,distinctive,adjective,与众不同的,adj 与众不同的,/dɪ'stɪŋktɪv/,/dɪˈstɪŋktɪv/,a rock band with a distinctive sound,音色独特的摇滚乐队
en:distort:verb:1,distort,verb,扭曲,v 扭曲,/dɪ'stɔrt/,/dɪ'stɔ:t/,His account was badly distorted by the press.,他的话被报界严重歪曲。
en:distribution:noun:1,distribution,noun,分布，分配,n 分布，分配,/'dɪstrə'bjʊʃən/,/ˌdɪstrɪ'bju:ʃn/,a distribution centre,经销中心
en:diverse:adjective:1,diverse,adjective,各种各样的,adj 各种各样的,/daɪ'vɝs/,/daɪˈvɜ:s/,subjects as diverse as pop music and archaeology,像流行音乐和考古学这样各不相同的学科
en:diversion:noun:1,diversion,noun,转移；娱乐,n 转移；娱乐,/dəˈvɝʒən; dəˈvɝʃən; daɪˈvɝʒən; daɪˈvɝʃən/,/daɪˈvɜ:ʃn/,...the illegal diversion of profits from secret arms sales.,…销售秘密武器所得收益的非法转移。
en:diversity:noun:1,diversity,noun,多样性,n 多样性,/dɪˈvəsɪti/,/daɪ'vɜ:sətɪ/,...the cultural diversity of Latin America.,…拉丁美洲文化的多样性。
en:divert:verb:1,divert,verb,转移,v 转移,/dɪˈvɚt/,/daɪ'vɜ:t/,The high street is closed and traffic is being diverted .,大街封闭，车辆正改道而行。
en:dividend:noun:1,dividend,noun,分红，红利,n 分红，红利,/'dɪvɪdɛnd/,/'dɪvɪdend/,"You may get the dividend, but possibly not the capital appreciation.",你或许能 得到红利，但是资本可能不会增值。
en:documentary:noun:1,documentary,noun,纪录片,n 纪录片,/'dɑkjə'mɛntri/,/ˌdɒkjuˈmentri/,...a TV documentary on homelessness.,…一部关于无家可归现象的电视记录片。
en:dolphin:noun:1,dolphin,noun,海豚,n 海豚,/'dɑlfɪn/,/'dɒlfɪn/,"By hunting or gathering away from the group, both chimpanzee and dolphin moms ensure that what they find goes to their young.",黑猩猩和海豚妈妈们远离群体打猎和收集食物，并保证他们所找到的食物都给孩子们。
