sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:content:noun:1,content,noun,满意(的)，满足(的)；使满意(足),n&a&vt 满意(的)，满足(的)；使满意(足),/'kɑntɛnt/,/kən'tent/,Empty the contents of the pan into the sieve.,将平锅里的东西全部倒入漏勺。
en:contention:noun:1,contention,noun,竞争，斗争；争论,n 竞争，斗争；争论,/kən'tɛnʃən/,/kən'tenʃ(ə)n/,His case has become a source of contention between civil liberties activists and the government.,他的案子已变成了公民自由活动家们和政府之间的争论缘由。
en:contest:verb:1,contest,verb,争论，争义，斗争,v 争论，争义，斗争；n 争夺，竞争；比赛,/kən'tɛst/,/'kɒntest/,His wife is contesting a seat on the council.,他妻子在角逐市政会的一个席位。
en:context:noun:1,context,noun,上下文，(事情)来龙去脉,n 上下文，(事情)来龙去脉,/'kɑntɛkst/,/'kɒntekst/,The meaning of ‘mad’ depends on its context. mad,一词的意义要视上下文而定。
en:contingency:noun:1,contingency,noun,偶然，偶然事件,n 偶然，偶然事件,/kən'tɪndʒənsi/,/kən'tɪndʒ(ə)nsɪ/,a contingency plan,应变计划
en:continuity:noun:1,continuity,noun,继续性,n 继续性,/'kɑntə'nʊəti/,"/,kɒntɪ'njuːɪtɪ/",...a tank designed to ensure continuity of fuel supply during aerobatics.,…为特技飞行中确保持续供油而设计的油箱。
en:contract:noun:1,contract,noun,合同，契约,n 合同，契约；v 缔结；负债；感染；使皱缩,/'kɑntrækt/,/'kɒntrækt/,Employees who refuse to relocate are in breach of contract (= have done something not allowed by their contracts ) .,员工拒绝调动岗位是违反合约的。
en:contradict:verb:1,contradict,verb,反驳，否认，同矛盾,v 反驳，否认，同矛盾,/'kɑntrə'dɪkt/,/kɒntrə'dɪkt/,"Deborah opened her mouth to contradict, but closed it again.",黛博拉张口想要反驳，但又把嘴闭上了。
en:contradiction:noun:1,contradiction,noun,矛盾，对立,n 矛盾，对立,"/,kɑntrə'dɪkʃən/",/kɒntrə'dɪkʃ(ə)n/,apparent contradictions in the defendant’s testimony,被告证词中的明显矛盾
en:contrast:verb:1,contrast,verb,使对比，形成对照,v 使对比，形成对照；n 明显的差别,/'kɑntræst/,/'kɒntrɑːst/,an essay comparing and contrasting (= showing how two things are similar and different ) Verdi and Wagner and their operas,把威尔第和瓦格纳以及他们的歌剧进行比较和对照的一篇文章
en:contribute:verb:1,contribute,verb,贡献；促成；投稿,v 贡献；促成；投稿,/kən'trɪbjut/,/kən'trɪbjuːt; 'kɒntrɪbjuːt/,Stress is a contributing factor in many illnesses.,压力是许多疾病的致病因素。
en:contribution:noun:1,contribution,noun,贡献; 捐献,n 贡献; 捐献,"/,kɑntrɪ'bjuʃən/",/kɒntrɪ'bjuːʃ(ə)n/,a campaign contribution,竞选捐款
en:contrive:verb:1,contrive,verb,发明; 设计; 设法；造成,v 发明; 设计; 设法；造成,/kən'traɪv/,/kən'traɪv/,"In 1862, a technique was contrived to take a series of photographs showing stages of movement.",1862年时发明了一种技术，可以拍出一连串展示连续动作的照片。
en:controversy:noun:1,controversy,noun,论战,n 论战,/ˈkɑːntrəvɜːrsi/,/'kɒntrəvɜːsɪ; kən'trɒvəsɪ/,a political controversy,政治争议
en:controversial:adjective:1,controversial,adjective,引起争论的,adj 引起争论的,"/,kɑntrə'vɝʃl/",/kɒntrə'vɜːʃ(ə)l/,the controversial issue of welfare reform,福利改革这一有争议的话题
en:convene:verb:1,convene,verb,召集，召唤，集合,v 召集，召唤，集合,/kən'vin/,/kən'viːn/,a report by experts convened by the National Institutes of Health,由全国健康协会召集的专家提出的一份报告
en:convenience:noun:1,convenience,noun,便利，方便的设施,n 便利，方便的设施,/kən'vinɪəns/,/kən'viːnɪəns/,Ready meals sell well because of their convenience.,即食餐因为方便销路好。
en:crooked:adjective:1,crooked,adjective,弯曲的，欺诈的,adj 弯曲的，欺诈的,/'krʊkɪd/,/'krʊkɪd/,Your tie’s crooked.,你的领带歪了。
en:crouch:verb:1,crouch,verb,蹲伏,vi&n 蹲伏,/kraʊtʃ/,/kraʊtʃ/,He crouched in the shadows near the doorway.,他蹲在门道近旁的阴暗处。
en:crown:noun:1,crown,noun,王冠，王权；顶部,n 王冠，王权；顶部；v 为加冕；褒奖,/kraʊn/,/kraʊn/,a hat with a high crown,高顶帽
en:crucial:adjective:1,crucial,adjective,决定性的；紧要关头的,adj 决定性的；紧要关头的,/'krʊʃəl/,/'kruːʃ(ə)l/,The conservation of tropical forests is of crucial importance .,保护热带雨林至关重要。
en:crude:adjective:1,crude,adjective,天然的，粗鲁的，粗制的,adj 天然的，粗鲁的，粗制的,/krud/,/kruːd/,a crude estimate of the population available for work,对劳动力人口的粗略估计
en:cruise:verb:1,cruise,verb,巡航；以节省燃料的速度前进,v 巡航；以节省燃料的速度前进；n 乘船巡游,/krʊz/,/kruːz/,We were cruising along at 50 miles per hour.,我们以每小时50英里的速度平稳行驶。
en:crumb:noun:1,crumb,noun,面包屑；一点点,n 面包屑；一点点,/krʌm/,/krʌm/,She stood up to brush the crumbs off her uniform.,她站起来拂去制服上的面包屑。
en:crumble:verb:1,crumble,verb,弄碎，灭亡，消失,v 弄碎，灭亡，消失,/'krʌmbl/,/'krʌmb(ə)l/,"Under the pressure, the flint crumbled into fragments.",在压力作用下，燧石裂成了碎片。
en:crumple:v:1,crumple,"""v","把弄皱,","""v 把弄皱,；v 满是皱痕；压碎；崩溃""",/'krʌmpl/,/'krʌmp(ə)l/,She crumpled the paper in her hand.,她把手中的纸揉成了一团。
en:crush:verb:1,crush,verb,压碎，压坏，弄皱，压垮；挤入,v 压碎，压坏，弄皱，压垮；挤入,/krʌʃ/,/krʌʃ/,His leg was crushed in the accident.,他的腿在事故中被压断。
en:crust:noun:1,crust,noun,面包、饼皮；硬外皮；屯饪,n 面包、饼皮；硬外皮；屯饪,/krʌst/,/krʌst/,sandwiches with the crusts cut off,切去边皮的三明治
en:crystal:noun:1,crystal,noun,水晶，水晶饰品，结晶体；最好的玻璃器皿,n 水晶，水晶饰品，结晶体；最好的玻璃器皿,/'krɪstl/,/'krɪst(ə)l/,a set of six crystal glasses,六件套水晶玻璃杯
en:cube:noun:1,cube,noun,立方(体),n 立方(体),/kjʊb/,/kjuːb/,a sugar cube,一块方糖
en:cucumber:noun:1,cucumber,noun,黄瓜,n 黄瓜,"/'kjʊ,kʌmbɚ/",/'kjuːkʌmbə/,"The ""gurkophone"" is one of their classics, made from a hollowed cucumber, a pepper and a carrot.","黄瓜管""是他们的经典乐器之一,那是用掏空的黄瓜、辣椒和胡萝卜做的。"
en:cue:noun:1,cue,noun,提示，暗示,n 提示，暗示,/kju/,/kjuː/,She stood nervously in the wings waiting for her cue.,她紧张地站在台侧等待出场的提示。
en:culminate:verb:1,culminate,verb,使达高潮，使结束,v 使达高潮，使结束,/'kʌlmɪnet/,/'kʌlmɪneɪt/,culminate in,达到顶点；以…告终
en:cultivate:verb:1,cultivate,verb,耕作; 培养,v 耕作; 培养,/'kʌltɪvet/,/'kʌltɪveɪt/,The land was too rocky to cultivate.,这块地石头太多，无法耕作。
en:culture:noun:1,culture,noun,人类能力的高度发展，文化，教养，文明,n 人类能力的高度发展，文化，教养，文明,/'kʌltʃɚ/,/'kʌltʃə/,We speak Danish at home so that the boys don’t lose touch with their language and culture.,我们在家说丹麦语，这样男孩子们就不会脱离他们的语言和文化。
en:cumbersome:adjective:1,cumbersome,adjective,笨重的，不便携带的,adj 笨重的，不便携带的,/'kʌmbəsəm/,/'kʌmbəs(ə)m/,a large cumbersome machine,大而笨重的机器
en:cumulative:adjective:1,cumulative,adjective,累积的，累加的,adj 累积的，累加的,/'kjumjəletɪv/,/'kjuːmjʊlətɪv/,Learning is a cumulative process.,学习是个逐渐积累的过程。
en:deduct:verb:1,deduct,verb,扣除，减去,v 扣除，减去,/dɪ'dʌkt/,/dɪ'dʌkt/,The company deducted this payment from his compensation.,公司从他的补偿金中扣除了这笔款项。
en:deem:verb:1,deem,verb,认为，视为,v 认为，视为,/dim/,/diːm/,French and German were deemed essential.,法语和德语被认为是必需的。
en:default:verb:1,default,verb,拖欠，违约；不出庭,vi&n 拖欠，违约；不出庭,/dɪ'fɔlt/,/dɪ'fɔːlt; 'diːfɔːlt/,the risk of default by borrowers,借款人不偿还欠款的风险
en:defeat:verb:1,defeat,verb,打败，战胜,vt&n 打败，战胜,/dɪ'fit/,/dɪ'fiːt/,She was a woman who hated to admit defeat.,她是个不愿认输的女人。
en:defect:noun:1,defect,noun,缺点，欠缺,n 缺点，欠缺；v 背叛；n 逃跑；n 开小差,/‘dɪfɛkt/,/'diːfekt; dɪ'fekt/,All the cars are tested for defects before they leave the factory.,所有汽车在出厂前都经过品质检验。
en:defence:noun:1,defence,noun,防卫 防护 防御物 辩护 被告律师,n 防卫 防护 防御物 辩护 被告律师,/di'fens/,/dɪ'fens/,"The land was flat, giving no scope for defence.",土地非常平坦，无法做防卫之用。
en:defendant:noun:1,defendant,noun,被告,n 被告；adj 处于被告地位的,/dɪ'fɛndənt/,/dɪ'fend(ə)nt/,We find the defendant not guilty.,我们裁定被告无罪。
en:defer:verb:1,defer,verb,推迟，延期,v 推迟，延期,/dɪ'fɝ/,/dɪ'fɜː/,The committee deferred their decision .,委员会延期作出决定。
en:defiance:noun:1,defiance,noun,挑战，挑衅；违抗；蔑视,n 挑战，挑衅；违抗；蔑视,/dɪ'faɪəns/,/dɪ'faɪəns/,...his courageous defiance of the government.,…他对政府的大胆蔑视。
en:deficiency:noun:1,deficiency,noun,缺乏，不足，不足之数,n 缺乏，不足，不足之数,/dɪ'fɪʃənsi/,/dɪ'fɪʃ(ə)nsɪ/,They did blood tests on him for signs of vitamin deficiency.,他们给他做了血检看是否有缺乏维生素的迹象。
en:deficit:noun:1,deficit,noun,空额，赤字,n 空额，赤字,/'dɛfəsɪt/,/'defɪsɪt; 'diː-/,the country’s widening budget deficit,这个国家日益严重的预算赤字
en:defile:verb:1,defile,verb,弄脏，污损,v 弄脏，污损,/dɪ'faɪl/,/dɪ'faɪl/,Hallam’s tomb had been defiled and looted.,哈勒姆的坟墓遭到了亵渎和洗劫。
en:definite:adjective:1,definite,adjective,确切的，明确的,adj 确切的，明确的,/'dɛfɪnət/,/'defɪnɪt/,It’s impossible for me to give you a definite answer.,我不可能给你明确的答复。
en:definitive:adjective:1,definitive,adjective,决定的，明确的；最后的,adj 决定的，明确的；最后的,/dɪ'fɪnətɪv/,/dɪ'fɪnɪtɪv/,a definitive agreement to buy the company,收购这家公司的最终协议
en:deflate:verb:1,deflate,verb,使(轮胎)瘪下去 降低重要性,v 使(轮胎)瘪下去 降低重要性,/dɪ'flet/,/dɪ'fleɪt/,,
en:deflect:verb:1,deflect,verb,偏斜,v 偏斜,/dɪ'flɛkt/,/dɪ'flekt/,He deflected the blow with his forearm.,他用前臂挡开了打来的一拳。
en:defraud:verb:1,defraud,verb,欺骗，欺诈,v 欺骗，欺诈,/dɪ'frɔd/,/dɪ'frɔːd/,"He faces charges of theft and conspiracy to defraud (= a secret plan to cheat someone, made by two or more people ) .",他面临偷窃和合谋诈骗的指控。
en:deft:adjective:1,deft,adjective,灵巧的，熟练的,adj 灵巧的，熟练的,/deft/,/deft/,"He sketched her with quick, deft strokes.",他给她画素描，下笔又快又熟练。
en:defy:verb:1,defy,verb,公然反抗，蔑视，拒绝服从,v 公然反抗，蔑视，拒绝服从,/'difaɪ/,/dɪ'faɪ/,This was the first (and last) time that I dared to defy my mother.,这是我第一次（也是最后一次）胆敢违抗我母亲。
en:degenerate:noun:1,degenerate,noun,堕落(的)，颓废(的),n&a 堕落(的)，颓废(的),/dɪ'dʒɛnəret/,/dɪ'dʒen(ə)rət/,,
en:degrade:verb:1,degrade,verb,降级，堕落，贬黜,v 降级，堕落，贬黜,/dɪ'ɡred/,/dɪ'greɪd/,a movie that degrades women,贬损女性的影片
en:deviate:verb:1,deviate,verb,背离，偏离,v 背离，偏离,/'divɪet/,/'diːvɪeɪt/,They stopped you as soon as you deviated from the script.,你一偏离剧本，他们就会叫停。
en:devise:verb:1,devise,verb,设计，想出,v 设计，想出,/dɪ'vaɪz/,/dɪ'vaɪz/,She devised a method for quicker communications between offices.,她想出一种加快办公室之间通信联络的方法。
en:devote:verb:1,devote,verb,把奉献给,v 把奉献给,/dɪ'vot/,/dɪ'vəʊt/,He decided to devote the rest of his life to scientific investigation.,他决定把余生奉献给科学研究。
en:devour:verb:1,devour,verb,狼吞虎咽地吃；挥霍，耗尽,v 狼吞虎咽地吃；挥霍，耗尽,/dɪ'vaʊɚ/,/dɪ'vaʊə/,The boys devoured their pancakes.,男孩子们狼吞虎咽地把薄煎饼吃了。
en:diagnose:verb:1,diagnose,verb,诊断(疾病),v 诊断(疾病),"/,daɪəɡ'nos/",/'daɪəgnəʊz; -'nəʊz/,How did they diagnose you?,他们怎么给你的诊断的？
en:diagram:noun:1,diagram,noun,图解,n 图解,/'daɪəɡræm/,/'daɪəgræm/,...a circuit diagram.,…电路图。
en:dentist:noun:1,dentist,noun,牙医,n 牙医,/'dɛntɪst/,/'dentɪst/,Visit your dentist twice a year for a checkup.,每年看两次牙医做检查。
en:deny:verb:1,deny,verb,"否认, 否定，拒绝一项要求""","v 否认, 否定，拒绝一项要求""",/dɪ'nai/,/dɪ'naɪ/,The government denied the existence of poverty among 16- and 17-year-olds.,政府否认十六七岁的青少年当中存在贫困问题。
en:desirable:adjective:1,desirable,adjective,值得弄到手的，吸引人的,adj 值得弄到手的，吸引人的,/dɪ'zaɪərəbl/,/dɪ'zaɪərəb(ə)l/,The ability to speak a foreign language is highly desirable .,能说一门外语是非常理想的。
en:desolate:adjective:1,desolate,adjective,荒芜的,adj 荒芜的；adj 无人居住的；adj 孤寂的；v 使荒芜,/'dɛsələt/,/'des(ə)lət/,a desolate landscape,荒凉的景色
en:devastate:verb:1,devastate,verb,破坏，蹂躏,v 破坏，蹂躏,/'dɛvəstet/,/'devəsteɪt/,The city centre was devastated by the bomb.,市中心被这枚炸弹摧毁了。
en:devastating:adjective:1,devastating,adjective,破坏性的，毁灭性的,adj 破坏性的，毁灭性的,/'devəsteitiŋ/,,It will be a devastating blow for the town if the factory closes.,如果工厂关闭，对该镇来说将是沉重的打击。
en:dial:noun:1,dial,noun,表面，钟面；拨号盘,n 表面，钟面；拨号盘；v 打电话,/'daɪəl/,/'daɪəl/,The lighted dial of her watch said 1.20.,她手表上的夜光表面显示时间为1点20分。
en:dialect:noun:1,dialect,noun,方言，俚语,n 方言，俚语,/'daɪə'lɛkt/,/'daɪəlekt/,the local dialect,当地方言
en:diameter:noun:1,diameter,noun,直径,n 直径,/daɪ'æmɪtɚ/,/daɪ'æmɪtə/,...a tube less than a fifth of the diameter of a human hair.,…一根直径不到头发五分之一的微管。
en:dictate:verb:1,dictate,verb,听写，命令，支配,v 听写，命令，支配,/'dɪktet/,/dɪk'teɪt/,Federal funds have to be used as dictated by Washington.,联邦款项得按照华盛顿规定的途径使用。
en:diet:noun:1,diet,noun,饮食，规定的饮食，忌食,n&vi 饮食，规定的饮食，忌食,/'daɪət/,/'daɪət/,Lyn always seems to be on a diet.,琳恩似乎一直在节食。
en:differ:verb:1,differ,verb,不相同，意见不一致,v 不相同，意见不一致,/'dɪfɚ/,/'dɪfə/,The two systems differ in many respects.,这两个系统在许多方面不同。
en:differentiate:verb:1,differentiate,verb,区别，区分,v 区别，区分,"/,dɪfə'rɛnʃɪet/","/,dɪfə'renʃɪeɪt/",What differentiates these two periods of history?,这两个历史时期的差别在哪里？
en:diffuse:verb:1,diffuse,verb,散开，扩散,v 散开，扩散；adj 扩散的；冗长的,/dɪ'fjus/,/dɪ'fjuːz/,Their ideas diffused quickly across Europe.,他们的观点很快在欧洲传播开来。
en:dividend:noun:1,dividend,noun,红利，股息,n 红利，股息,/'dɪvɪdɛnd/,/'dɪvɪdend/,The first quarter dividend has been increased by nearly 4 percent.,第一季度的股息增加了近4％。
en:divine:adjective:1,divine,adjective,神的，极好的,adj 神的，极好的；v 占卜,/dɪ'vaɪn/,/dɪ'vaɪn/,divine power,神的力量
