sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:alike:adjective:1,alike,adjective,相似的；相同的,adj 相似的；相同的；adv 以同样的方式；类似于,/ə'laɪk/,/ə'laɪk/,My mother and I are alike in many ways.,我和母亲在许多方面很相似。
en:alive:adjective:1,alive,adjective,活着的；活泼的；有生气的,adj 活着的；活泼的；有生气的,/ə'laɪv/,/ə'laɪv/,It was a bad accident – they’re lucky to be alive.,这是一宗严重事故——他们能活着实属幸运。
en:all:adjective:1,all,adjective,全部的,adj 全部的；adv 全然地；越发；n 全部；pron 全部,/ɔl/,/ɔːl/,"You shouldn’t be sitting here by yourself, all alone.",你不应该一个人孤零零地坐在这儿。
en:allergic:adjective:1,allergic,adjective,对…过敏的；对…极讨厌的,adj 对…过敏的；对…极讨厌的,/ə'lɝdʒɪk/,/ə'lɜːdʒɪk/,an allergic reaction to nuts,对坚果的过敏性反应
en:alley:noun:1,alley,noun,小巷；小路；小径,n 小巷；小路；小径,/'æli/,/'ælɪ/,The alley led to the railway bridge.,这条小巷通往铁路桥。
en:allocate:verb:1,allocate,verb,分配；拨出；使坐落于,v 分配；拨出；使坐落于,/'æləket/,/'æləkeɪt/,Tickets are limited and will be allocated to those who apply first.,票数有限，将分配给那些先申请的人。
en:allow:verb:1,allow,verb,允许；给予；认可,v 允许；给予；认可,/ə'laʊ/,/ə'laʊ/,We don’t allow diving in the pool.,泳池内禁止跳水。
en:allowance:noun:1,allowance,noun,津贴，零用钱；允许；限额,n 津贴，零用钱；允许；限额；v 定量供应,/ə'laʊəns/,/ə'laʊəns/,Sales staff get a generous mileage allowance or a company car.,销售人员有优厚的里程补贴或者公司提供的专用汽车。
en:almost:adverb:1,almost,adverb,差不多，几乎,adv 差不多，几乎,/'ɔlmost/,/'ɔːlməʊst/,Have you almost finished?,你差不多完成了吗？
en:alone:adjective:1,alone,adjective,独自的；单独的；孤独的,adj 独自的；单独的；孤独的；adv 独自地；单独地,/ə'lon/,/ə'ləʊn/,She lives alone .,她一个人生活。
en:along:adverb:1,along,adverb,一起；向前；来到,adv 一起；向前；来到；prep 沿着；顺着,/ə'lɔŋ/,/ə'lɒŋ/,"I was driving along, thinking about Chris.",我一边开车，一边想着克里斯。
en:alongside:adverb:1,alongside,adverb,在旁边,adv 在旁边；prep 在……旁边,/ə'lɔŋ'saɪd/,/əlɒŋ'saɪd/,A car drew up alongside .,一辆车在旁边停了下来。
en:aloud:adverb:1,aloud,adverb,大声地；出声地,adv 大声地；出声地,/ə'laʊd/,/ə'laʊd/,"When we were children, our father read aloud to us.",当我们是孩子时，我们的父亲大声地朗读给我们听。
en:alphabet:noun:1,alphabet,noun,字母表，字母系统；入门，初步,n 字母表，字母系统；入门，初步,/'ælfə'bɛt/,/'ælfəbet/,The modern Russian alphabet has 31 letters.,现代俄语字母表有31个字母。
en:already:adverb:1,already,adverb,已经，早已；先前,adv 已经，早已；先前,/ɔl'rɛdi/,/ɔːl'redɪ/,The design of the new house is similar to those that have already been built.,新房的设计与那些已建好的房子相似。
en:also:adverb:1,also,adverb,也；而且；同样,adv 也；而且；同样；conj 并且；另外；n (Also)人名；(罗)阿尔索,/'ɔlso/,/'ɔːlsəʊ/,Information is also available on women’s health care.,还可以获得有关女性保健方面的资料。
en:alternative:adjective:1,alternative,adjective,供选择的；选择性的；交替的,adj 供选择的；选择性的；交替的；n 二中择一；供替代的选择,/ɔl'tɝnətɪv/,/ɔːl'tɜːnətɪv; ɒl-/,...alternative health care.,…替代性保健。
en:although:conjunction:1,although,conjunction,尽管；虽然；但是；然而,conj 尽管；虽然；但是；然而,/ɔl'ðo/,/ɔːl'ðəʊ; ɒl-/,"Although in poor health, she continued to carry out her duties.",尽管身体不好，她仍继续执行任务。
en:altitude:noun:1,altitude,noun,高地；高度；[数] 顶垂线；（等级和地位等的）高级；海拔,n 高地；高度；[数] 顶垂线；（等级和地位等的）高级；海拔,/'æltɪtud/,/'æltɪtjuːd/,"The aircraft had reached its cruising altitude of about 39,000 feet.",那架飞机已经达到了大约三万九千英尺的巡航高度。
en:altogether:adverb:1,altogether,adverb,完全地；总共；总而言之,adv 完全地；总共；总而言之；n 整个；裸体,"/,ɔltə'ɡɛðɚ/",/ɔːltə'geðə; ɒl-/,an old custom that has vanished altogether,一个彻底消亡的古老习俗
en:aluminium:adjective:1,aluminium,adjective,铝的,adj 铝的；n 铝,"/,æljə'mɪnɪəm/",/æl(j)ʊ'mɪnɪəm/,"If necessary, we can use aluminium instead of steel.",如果必要，我们可用铝代钢。
en:always:adverb:1,always,adverb,永远，一直；总是；常常,adv 永远，一直；总是；常常,/'ɔlwez/,/'ɔːlweɪz; -ɪz/,Always lock your bicycle to something secure.,每次都要把自行车锁在牢固的物体上。
en:am:adjective:1,am,adjective,调频，调谐，调幅（ amplitude modulation）,abbr 调频，调谐，调幅（ amplitude modulation）；v （用于第一人称单数现在时）；aux （与v-ing连用构成现在进行时，与v-ed连用构成被动语态）；n （柬）安（人名）,/ɛm/,/em/,You have made me what I am.,你使我成了我现在这个样子。
en:amateur:noun:1,amateur,noun,爱好者；业余爱好者；外行,n 爱好者；业余爱好者；外行；adj 业余的；外行的,/ˈæmətər/,"/'æmətə; -tʃə; -tjʊə; ,æmə'tɜː/",a gifted amateur,有天赋的业余爱好者
en:amaze:verb:1,amaze,verb,使吃惊,v 使吃惊,/ə'mez/,/ə'meɪz/,Dave amazed his friends by suddenly getting married.,戴夫突然结婚，令朋友们非常吃惊。
en:amazing:adjective:1,amazing,adjective,令人惊异的,adj 令人惊异的；v 使吃惊（amaze的ing形式）,/ə'mezɪŋ/,/ə'meɪzɪŋ/,He’s an amazing player to watch.,看他比赛那才叫精彩呢。
en:ambassador:noun:1,ambassador,noun,大使；代表；使节,n 大使；代表；使节,/æm'bæsədɚ/,/æm'bæsədə/,...the German ambassador to Poland.,…德国驻波兰大使。
en:ambiguous:adjective:1,ambiguous,adjective,模糊不清的；引起歧义的,adj 模糊不清的；引起歧义的,/æm'bɪɡjuəs/,/æm'bɪgjʊəs/,The language in the Minister’s statement is highly ambiguous.,部长的声明措辞很含糊。
en:ambition:noun:1,ambition,noun,野心，雄心；抱负，志向,n 野心，雄心；抱负，志向；v 追求；有…野心,/æm'bɪʃən/,/æm'bɪʃ(ə)n/,He was young and full of ambition.,他年轻，而且雄心勃勃。
en:ambulance:noun:1,ambulance,noun,[车辆][医] 救护车；战时流动医院,n [车辆][医] 救护车；战时流动医院,/'æmbjələns/,/'æmbjʊl(ə)ns/,the ambulance service,救护车服务
en:america:noun:1,America,noun,美洲（包括北美和南美洲）；美国,n 美洲（包括北美和南美洲）；美国,/əˈmɛrɪkə/,/ə'merɪkə/,"I may go to America or I may not,it all depends.",我也许去美国，也许不去，要视情况而定。
en:american:noun:1,American,noun,美国人，美洲人；美国英语,n 美国人，美洲人；美国英语；adj 美国的，美洲的；地道美国式的,/əˈmɛrɪkən/,/əmerɪkən/,The 1990 Nobel Prize for medicine was won by two Americans.,两名美国人获得了1990年度诺贝尔医学奖。
en:among:preposition:1,among,preposition,在…中间；在…之中,prep 在…中间；在…之中,/ə'mʌŋ/,/ə'mʌŋ/,The girl quickly disappeared among the crowd.,女孩转眼消失在人群中。
en:amount:verb:1,amount,verb,总计，合计；相当于；共计；产生…结果,v 总计，合计；相当于；共计；产生…结果；n 数量；总额，总数,/ə'maʊnt/,/ə'maʊnt/,Consumer spending on sports-related items amounted to $9.75 billion.,消费者在体育相关用品上的消费总共达到了97.5亿美元。
en:ample:adjective:1,ample,adjective,丰富的；足够的；宽敞的,adj 丰富的；足够的；宽敞的；n (Ample)人名；(西)安普尔,/'æmpl/,/'æmp(ə)l/,an ample bosom,丰满的胸部
en:amuse:verb:1,amuse,verb,娱乐；消遣；使发笑；使愉快,v 娱乐；消遣；使发笑；使愉快,/ə'mjuz/,/ə'mjuːz/,Doing jigsaws would amuse Amy for hours on end.,拼图能让埃米连续玩上几个小时。
en:amusement:noun:1,amusement,noun,消遣，娱乐；乐趣,n 消遣，娱乐；乐趣,/ə'mjuzmənt/,/ə'mjuːzm(ə)nt/,Steve couldn’t hide his amusement.,史蒂夫忍俊不禁。
en:analysis:noun:1,analysis,noun,分析；分解；验定,n 分析；分解；验定,/ə'næləsɪs/,/ə'nælɪsɪs/,She’s been in analysis for three years.,她接受精神分析治疗已经三年了。
en:analyze:verb:1,analyze,verb,对…进行分析，分解（等于analyse）,v 对…进行分析，分解（等于analyse）,"/'ænə,laɪz/","/'ænə,laɪz/",analyze data,分析数据；分析资料
en:ancestor:noun:1,ancestor,noun,始祖，祖先；被继承人,n 始祖，祖先；被继承人,/'ænsɛstɚ/,/'ænsestə/,My ancestors were French.,我的祖先是法国人。
en:ancient:adjective:1,ancient,adjective,古代的；古老的，过时的；年老的,adj 古代的；古老的，过时的；年老的；n 古代人；老人,/ˈeɪnʃənt/,/'eɪnʃ(ə)nt/,the ancient civilizations of Asia,亚洲的古代文明
en:and:conjunction:1,and,conjunction,和，与；就；而且；但是；然后,conj 和，与；就；而且；但是；然后；n (And)人名；(土、瑞典)安德,"/ənd, ən,ænd/",/ənd; (ə)n; ænd/,He’s gone to get some fish and chips.,他去买炸鱼薯条了。
en:anecdote:noun:1,anecdote,noun,轶事；奇闻；秘史,n 轶事；奇闻；秘史,/'ænɪkdot/,/'ænɪkdəʊt/,The book is full of amusing anecdotes about his life in Japan.,这本书里全是他在日本生活的趣闻轶事。
en:anger:noun:1,anger,noun,怒，愤怒；忿怒,n 怒，愤怒；忿怒；v 使发怒，激怒；恼火,/'æŋɡɚ/,/'æŋgə/,There is growing anger among the people against the government.,民众对政府越来越不满。
en:angle:verb:1,angle,verb,钓鱼；谋取,v 钓鱼；谋取；n 角度，角，方面,/'æŋɡl/,/'æŋg(ə)l/,You didn’t measure the angle accurately.,你没有量准角度。
en:angry:adjective:1,angry,adjective,生气的；愤怒的；狂暴的；（伤口等）发炎的,adj 生气的；愤怒的；狂暴的；（伤口等）发炎的,/'æŋɡri/,/'æŋgrɪ/,I was angry because he hadn’t told me his plans.,我很生气，因为他没有告诉我他的计划。
en:animal:noun:1,animal,noun,动物,n 动物,/'ænɪml/,/'ænɪm(ə)l/,furry little animals,毛茸茸的小动物
en:ankle:noun:1,ankle,noun,踝关节，踝,n 踝关节，踝,/'æŋkl/,/'æŋk(ə)l/,slender ankles,纤细的脚踝
en:anniversary:noun:1,anniversary,noun,周年纪念日,n 周年纪念日,"/,ænɪ'vɝsəri/",/ænɪ'vɜːs(ə)rɪ/,Jack and Kim celebrated their twentieth wedding anniversary in January.,1月，杰克和金庆祝了他们的结婚20周年纪念日。
en:announce:verb:1,announce,verb,宣布；述说；预示；播报,v 宣布；述说；预示；播报,/ə'naʊns/,/ə'naʊns/,They announced their engagement in ‘The Times’.,他们在《泰晤士报》上宣布了订婚的消息。
en:announcement:noun:1,announcement,noun,公告；宣告；发表；通告,n 公告；宣告；发表；通告,/ə'naʊnsmənt/,/ə'naʊnsm(ə)nt/,The minister made the announcement at a news conference.,部长在记者招待会上发表了这项声明。
en:annoy:verb:1,annoy,verb,骚扰；惹恼；打搅,v 骚扰；惹恼；打搅；n 烦恼（等于annoyance）,/ə'nɔɪ/,/ə'nɒɪ/,He is not doing this to annoy you.,他做这件事并非是要惹你烦恼。
en:annual:adjective:1,annual,adjective,年度的；每年的,adj 年度的；每年的；n 年刊，年鉴；一年生植物,/'ænjuəl/,/'ænjʊəl/,The school trip has become an annual event.,学校组织的旅行成了一年一度的活动。
en:another:adjective:1,another,adjective,又一，另一；另外的；不同的,adj 又一，另一；另外的；不同的；pron 另一个；又一个；prep 另一个；另一个人,/ə'nʌðɚ/,/ə'nʌðə/,Can you cite another case like this one?,你能举出另一个像这样的例子吗?
en:answer:verb:1,answer,verb,回答；符合,v 回答；符合；n 回答；答案；答辩,/'ænsɚ/,/'ɑːnsə/,She thought for a moment before answering.,她想了一会儿才回答。
en:ant:noun:1,ant,noun,蚂蚁,n 蚂蚁,/ænt/,/ænt/,Ants swarmed up out of the ground and covered her shoes and legs.,蚂蚁从地里成群地爬出来，爬满了她的鞋和腿。
en:antique:adjective:1,antique,adjective,古老的，年代久远的；过时的，古董的；古风的，古式的,adj 古老的，年代久远的；过时的，古董的；古风的，古式的；n 古董，古玩；古风，古希腊和古罗马艺术风格；v 觅购古玩,/æn'tik/,/æn'tiːk/,an antique rosewood desk,古董红木书桌
en:anxiety:noun:1,anxiety,noun,焦虑；渴望；挂念；令人焦虑的事,n 焦虑；渴望；挂念；令人焦虑的事,/æŋ'zaɪəti/,/æŋ'zaɪətɪ/,his feelings of anxiety,他焦虑的心情
en:anxious:adjective:1,anxious,adjective,焦虑的；担忧的；渴望的；急切的,adj 焦虑的；担忧的；渴望的；急切的,/'æŋkʃəs/,/'æŋ(k)ʃəs/,She gave me an anxious look.,她焦急地看了我一眼。
en:any:adjective:1,any,adjective,任何的；所有的；丝毫,adj 任何的；所有的；丝毫；pron 任何；任何一个；若干；adv 稍微；少许；n (Any)人名；(法、罗)阿尼,/'ɛni/,/'enɪ/,We should be prepared for any contingency.,我们应该对任何应急情况有所准备。
en:anyhow:adverb:1,anyhow,adverb,总之；无论如何；不管怎样,adv 总之；无论如何；不管怎样,/'ɛnɪ'haʊ/,/'enɪhaʊ/,The scandal could damage her reputation but the press reported it anyhow.,这宗丑闻可能损害她的名声，不过报纸还是给登了出来。
en:anyone:pronoun:1,anyone,pronoun,任何人；任何一个,pron 任何人；任何一个,/'ɛnɪ'wʌn/,/'enɪwʌn/,Anyone could win tonight.,今晚任何人都可能赢。
en:anything:pronoun:1,anything,pronoun,任何事,pron 任何事,/'ɛnɪ'θɪŋ/,/'enɪθɪŋ/,You can buy anything you want.,你想要什么都可以买。
en:anyway:adverb:1,anyway,adverb,无论如何，不管怎样；总之,adv 无论如何，不管怎样；总之,/'ɛnɪ'we/,/'enɪweɪ/,"Catherine wasn’t sure the book was the right one, but she bought it anyway.",凯瑟琳不能确定就是这本书，但她还是买了。
en:anywhere:adverb:1,anywhere,adverb,在任何地方；无论何处,adv 在任何地方；无论何处；n 任何地方,/'ɛnɪwɛr/,/'enɪweə/,Sit anywhere you like.,你随便坐吧。
en:apart:adverb:1,apart,adverb,相距；与众不同地；分离着,adv 相距；与众不同地；分离着；adj 分离的；与众不同的,/ə'pɑrt/,/ə'pɑːt/,They have offices in countries as far apart as India and Peru.,他们的办事处远至印度、秘鲁等国。
en:apartment:noun:1,apartment,noun,公寓；房间,n 公寓；房间,/ə'pɑrtmənt/,/ə'pɑːtm(ə)nt/,She lives in a small apartment.,她住在一套小公寓里。
en:apologize:verb:1,apologize,verb,道歉；辩解；赔不是,v 道歉；辩解；赔不是,/ə'pɑlədʒaɪz/,/ə'pɒlədʒaɪz/,"I’m so sorry, I do apologize.",非常对不起，我真心道歉。
