sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:compete:verb:1,compete,verb,竞争,v 竞争,/kəm'pit/,/kəm'piːt/,"Me: What do you mean ""compete""?",我：你的“竞争”是什么意思？
en:competitiveness:noun:1,competitiveness,noun,竞争力,n 竞争力,/kəm'pɛtətɪvnɪs/,/kəm'petətɪvnɪs/,New machinery has enhanced the company’s productivity and competitiveness.,新机器帮助公司提高了生产力，增强了竞争力。
en:competitor:noun:1,competitor,noun,竞争者，对手,n 竞争者，对手,/kəm'pɛtɪtɚ/,/kəm'petitə/,Last year they sold twice as many computers as their competitors.,去年他们的计算机销量是竞争对手的两倍。
en:complacency:noun:1,complacency,noun,自满，满足,n 自满，满足,/kəm'plesnsi/,/kəmˈpleɪsnsi/,Doctors have warned against complacency in fighting common diseases.,医生警告说，治疗常见病不能一见好就掉以轻心。
en:complain:verb:1,complain,verb,抱怨,v 抱怨,/kəm'plen/,/kəm'pleɪn/,Residents are complaining because traffic in the area has increased.,由于这个地区的交通流量有所增加，居民都在抱怨。
en:complaint:noun:1,complaint,noun,抱怨; 投诉,n 抱怨; 投诉,/kəm'plent/,/kəm'pleint/,"If you wish to make a complaint, you should see the manager.",如果你要投诉，应该去找经理。
en:complete:verb:1,complete,verb,完成,v 完成；adj 完整的，彻底的,/kəm'plit/,/kəm'pli:t/,Students must complete the course.,学生必须学完这门课程。
en:complicated:adjective:1,complicated,adjective,复杂的，难懂的,adj 复杂的，难懂的,/'kɑmplɪketɪd/,/'kɔmplikeitid/,a complicated voting system,复杂的选举制度
en:comply:verb:1,comply,verb,遵从,v 遵从,/kəm'plaɪ/,/kəm'plaɪ/,The newspaper was asked by federal agents for assistance and agreed to comply.,联邦探员要求这家报社给予协助，报社同意配合。
en:component:noun:1,component,noun,成分,n 成分,/kəm'ponənt/,/kəmˈpəʊnənt/,companies that make electronic components for computer products,为计算机产品生产电子零件的公司
en:concentration:noun:1,concentration,noun,集中,n 集中,/'kɑnsn'treʃən/,/kɒns(ə)n'treɪʃ(ə)n/,The area has one of the world's greatest concentrations of wildlife.,该地区有世界上野生生物最集中的区域之一。
en:concept:noun:1,concept,noun,观点，观念,n 观点，观念,/'kɑnsɛpt/,/'kɔnsept/,a new concept in business travel,商务旅行的新理念
en:concern:verb:1,concern,verb,涉及，关系到,v & n 涉及，关系到,/kən'sɝn/,/kənˈsɜ:n/,His main concern is to be able to provide for his family.,他最为关心的事就是能够养家。
en:conclusion:noun:1,conclusion,noun,结论,n 结论,/kən'kluʒn/,/kən'kluːʒ(ə)n/,These are the report’s main conclusions.,这些就是这篇报告的主要结论。
en:confidence:noun:1,confidence,noun,信心,n 信心,/'kɑnfɪdəns/,/'kɒnfɪdəns/,I felt I was doing well and my confidence began to grow.,我觉得自己干得不错，自信心就开始增加了。
en:confirm:verb:1,confirm,verb,确认；证实；批准,v 确认；证实；批准,/kən'fɝm/,/kən'fə:m/,New evidence has confirmed the first witness’s story.,新的证据证实了第一个证人的说法。
en:conflict:verb:1,conflict,verb,冲突,v 冲突,/'kɑnflɪkt/,/'kɒnflɪkt/,Personal ethics and professional ethics sometimes conflict.,个人道德与职业道德之间有时会相冲突。
en:conform:verb:1,conform,verb,相一致，遵守,v 相一致，遵守,/kən'fɔrm/,/kən'fɔ:m/,"It is a solid, proven solution for adopting multiple standards -- whether your goal is to conform to the law or to improve your business practices.",它是一个坚固的、已经证实采用多个标准的解决方案，不管你的目标是遵守法律还是改善你的商业实践。
en:confront:verb:1,confront,verb,面对,v 面对,/kən'frʌnt/,/kən'frʌnt/,The problems confronting the new government were enormous.,新政府面临的难题是巨大的。
en:connectivity:noun:1,connectivity,noun,连接，联系,n 连接，联系,"/,kɑnɛk'tɪvɪti/",/kɒnek'tɪvɪtɪ/,a growing demand for high-speed connectivity,对高速连接功能日益增长的需求
en:conscience:noun:1,conscience,noun,良心,n 良心,/ˈkɑːnʃəns/,/'kɔnʃəns/,"Well, at least I can face them all with a clear conscience (= the knowledge that you have done nothing wrong ) .",好吧，至少我可以问心无愧地面对他们所有人。
en:consensus:noun:1,consensus,noun,一致意见,n 一致意见,/kən'sɛnsəs/,/kən'sensəs/,The EU Council of Finance Ministers failed to reach a consensus on the pace of integration.,欧盟财政部长会议未能就一体化的进度达成共识。
en:consent:verb:1,consent,verb,允许，同意,v 允许，同意；n 同意，一致,/kən'sɛnt/,/kən'sent/,He finally consented to go.,他最终同意去。
en:consequence:noun:1,consequence,noun,结果，成果,n 结果，成果,/'kɑnsəkwɛns/,/ˈkɔnsikwəns/,Her lawyer said she understood the consequences of her actions and was prepared to go to jail.,她的律师说她明白自己行为的后果并准备去坐牢。
en:conservative:adjective:1,conservative,adjective,保守的，传统的,adj 保守的，传统的,/kən'sɝvətɪv/,/kən'sə:vətiv/,a very conservative attitude to education,对待教育非常守旧的态度
en:considerable:adjective:1,considerable,adjective,相当大(或多)的,adj 相当大(或多)的,/kən'sɪdərəbl/,/kən'sidərəbl/,Michael has already spent considerable time in Barcelona.,迈克尔在巴塞罗那已经待了相当长的时间了。
en:considerably:adverb:1,considerably,adverb,相当地，非常地,adv 相当地，非常地,/kən'sɪdərəbli/,/kən'sɪd(ə)rəblɪ/,It’s considerably colder today.,今天冷多了。
en:considerate:adjective:1,considerate,adjective,体贴的；考虑周到的,adj 体贴的；考虑周到的,/kənˈsɪdərɪt/,/kənˈsɪdərət/,He was always kind and considerate.,他总是很善良，为别人着想。
en:consist:verb:1,consist,verb,由……组成,v 由……组成,/kən'sɪst/,/kən'sɪst/,My diet consisted almost exclusively of chocolate-covered cookies and glasses of milk.,我的饮食几乎只包含裹上巧克力的曲奇饼和一杯杯牛奶。
en:consistent:adjective:1,consistent,adjective,一致的,adj 一致的,/kən'sɪstənt/,/kənˈsɪstənt/,She’s the team’s most consistent player.,她是该队中表现最为稳定的选手。
en:conspicuous:adjective:1,conspicuous,adjective,显著地,adj 显著地,/kən'spɪkjʊəs/,/kən'spɪkjʊəs/,The notice must be displayed in a conspicuous place.,通告一定要贴在显眼的地方。
en:constant:adjective:1,constant,adjective,不断的，持续的,adj 不断的，持续的,/'kɑnstənt/,/'kɒnstənt/,There was a constant stream of visitors to the house.,参观这幢房子的游客川流不息。
en:constantly:adverb:1,constantly,adverb,不断地，时常地,adv 不断地，时常地,/'kɑnstəntli/,/'kɒnst(ə)ntlɪ/,He talked constantly about his work.,他不断地谈到他的工作。
en:construction:noun:1,construction,noun,建筑,n 建筑,/kən'strʌkʃən/,/kən'strʌkʃn/,a road construction project,道路修建计划
en:constructive:adjective:1,constructive,adjective,建设的，建设性的,adj 建设的，建设性的,/kən'strʌktɪv/,/kənˈstrʌktɪv/,The meeting was very constructive.,这次会议很有建设性。
en:consult:verb:1,consult,verb,咨询,v 咨询,/kən'sʌlt/,/kən'sʌlt/,"If symptoms persist, consult a doctor without delay.",如果症状持续的话，马上咨询医生。
en:consultant:noun:1,consultant,noun,顾问,n 顾问,/kən'sʌltənt/,/kən'sʌlt(ə)nt/,a management consultant,管理顾问
en:consumption:noun:1,consumption,noun,消费，消耗,n 消费，消耗,/kən'sʌmpʃən/,/kənˈsʌmpʃn/,Vigorous exercise increases oxygen consumption.,剧烈运动增加氧的消耗。
en:contact:verb:1,contact,verb,联系，接触,v & n 联系，接触,/'kɑntækt/,/'kɔntækt/,The town is cut off from contact with the outside world.,小镇与外界的联系被切断了。
en:contemporary:adjective:1,contemporary,adjective,当代的，现代的,adj 当代的，现代的,/kən'tɛmpərɛri/,/kən'temprərɪ/,She writes a lot of contemporary music for people like Whitney Houston.,她为惠特尼·休斯敦等人创作大量当代音乐作品。
en:content:noun:1,content,noun,内容,n 内容,/'kɑntɛnt/,/'kɒntent/,"The content of the media course includes scripting, editing and camera work.",大众传媒课程的内容包括稿件写作、剪辑和摄像操作。
en:context:noun:1,context,noun,背景，环境,n 背景，环境,/'kɑntɛkst/,/'kɔntekst/,The meaning of ‘mad’ depends on its context. mad,一词的意义要视上下文而定。
en:contract:noun:1,contract,noun,合同,n 合同,/'kɑntrækt/,/'kɔntrækt/,Employees who refuse to relocate are in breach of contract (= have done something not allowed by their contracts ) .,员工拒绝调动岗位是违反合约的。
en:contrast:noun:1,contrast,noun,对比，反差,n 对比，反差；v 对比,/'kɑntræst/,/'kɔntræst/,"The sauce is quite sweet, so add dried thyme as a contrast.",这调味汁很甜，所以要加点干百里香作为陪衬。
en:contribute:verb:1,contribute,verb,捐款，贡献,v 捐款，贡献,/kən'trɪbjut/,/kən'tribju:t/,The three sons also contribute to the family business.,3个儿子也为家族企业做贡献。
en:contribution:noun:1,contribution,noun,贡献；捐献,n 贡献；捐献,"/,kɑntrɪ'bjuʃən/",/kɒntrɪ'bjuːʃ(ə)n/,a campaign contribution,竞选捐款
en:convenient:adjective:1,convenient,adjective,方便的,adj 方便的,/kən'vinɪənt/,/kən'viːnɪənt/,Mail-order catalogs are a convenient way to shop.,使用邮购目录是一种方便的购物方式。
en:conventional:adjective:1,conventional,adjective,传统的,adj 传统的,/kən'vɛnʃənl/,/kən'venʃənl/,Internet connections through conventional phone lines are fairly slow.,通过传统的电话线来连接因特网速度很慢。
en:convey:verb:1,convey,verb,传达，传递,v 传达，传递,/kən've/,/kən'veɪ/,All this information can be conveyed in a simple diagram.,所有这些信息可以通过一张简单的图表来表示。
en:cooperative:adjective:1,cooperative,adjective,合作的,adj 合作的,/ko'ɑpərətɪv/,/kəʊ'ɒpərətɪv/,He was doing his best to be cooperative.,他在尽全力配合。
en:corporate:adjective:1,corporate,adjective,法人的；团体的；社团的,adj 法人的；团体的；社团的,/ˈkɔːrpərət/,/ˈkɔ:pərət/,corporate responsibility,共同的责任
en:counsel:verb:1,counsel,verb,忠告，建议,v 忠告，建议,/'kaʊnsl/,/'kaʊns(ə)l/,My advisers counselled me to do nothing.,我的顾问建议我不要做任何事情。
en:couple:noun:1,couple,noun,夫妻，情侣,n 夫妻，情侣,/'kʌpl/,/'kʌp(ə)l/,a newly married couple,一对新婚夫妇
en:courageous:adjective:1,courageous,adjective,有勇气的,adj 有勇气的,/kə'redʒəs/,/kə'reɪdʒəs/,"He was wrong, and courageous enough to admit it.",他是错了，而且有勇气承认自己错了。
en:crash:noun:1,crash,noun,坠落;坠毁;撞击,n & v 坠落;坠毁;撞击,/kræʃ/,/kræʃ/,The jet crashed after take-off.,这架喷气式飞机起飞后就坠毁了。
en:creativity:noun:1,creativity,noun,创造力,n 创造力,"/,krie'tɪvəti/",/ˌkri:eɪ'tɪvətɪ/,artistic creativity,艺术创造力
en:crisis:noun:1,crisis,noun,危机,n 危机,/'kraɪsɪs/,/'kraɪsɪs/,The country now faces an economic crisis .,该国目前正面临一场经济危机。
en:critic:noun:1,critic,noun,批评家，评论家,n 批评家，评论家,/'krɪtɪk/,/'kritik/,Mather was a film critic for many years.,马瑟做过多年的电影评论家。
en:critical:adjective:1,critical,adjective,批评的，爱挑剔的,adj 批评的，爱挑剔的,/'krɪtɪkl/,/ˈkrɪtɪkl/,He made some highly critical remarks.,他发表了一些严厉的批判性言论。
en:criticize:verb:1,criticize,verb,批评；评论,v 批评；评论,/'krɪtə'saɪz/,/'krɪtɪsaɪz/,Ron does nothing but criticize and complain all the time.,罗恩什么也不干，只是一味指责和抱怨。
en:criticism:noun:1,criticism,noun,批评,n 批评,/'krɪtə'sɪzəm/,/ˈkrɪtɪsɪzəm/,"Despite strong criticism , the new system is still in place.",尽管遭到了猛烈的批评，新制度依然原封不动。
en:cultivate:verb:1,cultivate,verb,培养,v 培养,/'kʌltɪvet/,/'kʌltɪveɪt/,We cultivated maize and watermelons.,我们种植玉米和西瓜。
en:curb:verb:1,curb,verb,控制,v & n 控制,/kɝb/,/kəb/,measures to curb the spread of the virus,控制病毒扩散的措施
en:curiosity:noun:1,curiosity,noun,好奇心,n 好奇心,"/,kjʊrɪ'ɑsəti/",/kjʊərɪ'ɒsɪtɪ/,I opened the packet just to satisfy my curiosity .,我打开包裹只是为了满足我的好奇心。
en:curious:adjective:1,curious,adjective,好奇的,adj 好奇的,/'kjʊrɪəs/,/ˈkjʊəriəs/,Puppies are naturally curious.,小狗天生好奇。
en:current:adjective:1,current,adjective,当前的,adj 当前的,/kɝ​ənt/,/'kʌrənt/,the current President,现任总统
en:currently:adverb:1,currently,adverb,当前；一般地,adv 当前；一般地,/'kɝrəntlɪ/,/'kʌrəntlɪ/,the products that are currently available,目前供应的产品
en:debt:noun:1,debt,noun,债务,n 债务,/dɛt/,/det/,He had enough money to pay off his outstanding debts.,他有足够的钱偿还亏欠的债务。
en:decent:adjective:1,decent,adjective,正派的，体面的,adj 正派的，体面的,/'disnt/,/ˈdi:snt/,a decent burial,得体的葬礼
en:decline:verb:1,decline,verb,下降，减少；拒绝,v 下降，减少；拒绝,/dɪ'klaɪn/,/dɪ'klaɪn/,Spending on information technology has declined.,用于信息技术的支出减少了。
en:decorate:verb:1,decorate,verb,装饰,v 装饰,/'dɛkəret/,/'dekəreɪt/,The bathroom is decorated in green and yellow.,浴室里是用绿色和黄色装潢的。
en:definition:noun:1,definition,noun,定义,n 定义,"/,dɛfɪ'nɪʃən/",/defɪ'nɪʃ(ə)n/,a dictionary definition,词典里的释义
en:degree:noun:1,degree,noun,程度,n 程度,/dɪ'ɡri/,/dɪˈgri:/,Preheat the oven to 425 degrees.,把烘箱预热至425度。
en:delay:verb:1,delay,verb,推迟，延期,v 推迟，延期,/dɪ'le/,/dɪ'leɪ/,Don’t delay – send off for the information now.,别犹豫——即刻去函索取信息。
en:deliberate:adjective:1,deliberate,adjective,故意的,adj 故意的,/dɪ'lɪbərət/,/dɪ'lɪb(ə)rət/,a deliberate attempt to humiliate her,对她的故意羞辱
en:delightful:adjective:1,delightful,adjective,高兴的,adj 高兴的,/dɪ'laɪtfl/,/dɪ'laɪtfʊl/,,
en:deliver:verb:1,deliver,verb,发表,v 发表,/dɪ'lɪvɚ/,/dɪ'lɪvə(r)/,The king delivered a televised speech to the nation on November 5.,国王在11月5日向全国发表了电视讲话。
en:demand:verb:1,demand,verb,需求，要求,v & n 需求，要求,/dɪ'mænd/,/di'mɑ:nd/,Production is still increasing faster than demand.,生产仍比需求增长快。
en:democratic:adjective:1,democratic,adjective,民主的,adj 民主的,/'dɛmə'krætɪk/,/ˌdeməˈkrætɪk/,a democratic government,民主政府
en:demonstrate:verb:1,demonstrate,verb,证明；展示,v 证明；展示,/'dɛmən'stret/,/'demənstreɪt/,The study demonstrates the link between poverty and malnutrition.,这项研究证明了贫困与营养不良之间的联系。
en:density:noun:1,density,noun,密度,n 密度,/'dɛnsəti/,/'densətɪ/,areas of high population density,人口密度高的地区
en:department:noun:1,department,noun,部门,n 部门,/dɪ'pɑrtmənt/,/dɪ'pɑ:tmənt/,the personnel department,人事部
en:depressed:adjective:1,depressed,adjective,沮丧的；萧条的,adj 沮丧的；萧条的,/dɪ'prɛst/,/di'prest/,Britain’s depressed housing market,英国不景气的房产市场
en:depressing:adjective:1,depressing,adjective,令人沮丧的,adj 令人沮丧的,/dɪ'prɛsɪŋ/,/dɪ'presɪŋ/,It’s a depressing thought.,这是个令人沮丧的想法。
